policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,beta,lambda_energy,lambda_bandwidth,epsilon,is_default,normalized_value
Heuristic-TVD,3646.268793602998,149905.04416527995,257,583.2881095925289,138183152908.2682,43175808788.27688,68.75465070844142,1.0796455485105374,111.78914483510077,0,0,161,1,98,0,61.92307692307692,0.38461538461538464,37.69230769230769,0.0,94.95583471997406,94.95583471997406,0.0,0.012626922734153386,,,,,1,0.35,4.0,0.9,0.015,0,0.9228974111376061
Heuristic-TVD,3503.876401087591,149988.82686965325,253,592.8412129235306,143551818802.25815,46598836653.9086,67.53866510176493,1.0218073941260324,754.0107986472566,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,11.173130346692119,11.173130346692119,0.0,0.011702693098833641,,,,,2,0.35,4.0,0.9,0.015,0,0.9142252131722919
Heuristic-TVD,3721.6187662265843,149643.34874858664,255,586.8366617591632,145714942829.99643,51086046854.130486,64.94110633956612,1.079645548510598,77.65385075632592,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,356.651251413351,356.651251413351,0.0,0.01258846246995605,,,,,3,0.35,4.0,0.9,0.015,0,0.9337482613747975
Heuristic-TVD,3453.006065445185,149815.46082165328,259,578.438072670476,143751290598.0329,48137461372.790504,66.51337099477198,1.2231146221108853,726.9090733329451,0,0,154,2,104,0,59.23076923076923,0.7692307692307693,40.0,0.0,184.53917834670892,184.53917834670892,0.0,0.012857693274362156,,,,,4,0.35,4.0,0.9,0.015,0,0.8743370820758165
Heuristic-TVD,3496.3266992525228,149926.59370944,259,578.867157179305,145966253614.7567,50354084576.73675,65.50292733439991,1.1445659766542349,70.13461928755096,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,73.40629056000967,73.40629056000967,0.0,0.012796154680052916,,,,,5,0.35,4.0,0.9,0.015,0,0.8852599231227382
Heuristic-TVD,3602.5178247855056,149907.82057626662,257,583.2989127481192,136511684238.74997,47454278482.1963,65.23793641048199,1.1894509169151812,110.72537450054526,0,0,153,3,104,0,58.84615384615385,1.1538461538461537,40.0,0.0,92.17942373333608,92.17942373333608,0.0,0.012547308198498705,,,,,6,0.35,4.0,0.9,0.015,0,0.9107560772258247
Heuristic-TVD,3734.6658040812385,149790.05638794656,254,589.7246314486085,139247165035.33093,56847051848.289116,59.1754332421307,1.1894509169151812,69.26924140178392,0,0,156,0,104,0,60.0,0.0,40.0,0.0,209.94361205336645,209.94361205336645,0.0,0.012676152758873425,,,,,7,0.35,4.0,0.9,0.015,0,0.9095423416716857
Heuristic-TVD,3501.6827261257345,149940.68692799992,256,585.7058083124997,147675122448.8456,55846019674.89438,62.183190540952936,1.2567783273065893,79.33171732849058,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,59.31307199992051,59.31307199992051,0.0,0.012979615712538362,,,,,8,0.35,4.0,0.9,0.015,0,0.9123748108366148
Heuristic-TVD,3550.4733938570084,149752.60542271993,256,584.9711149324997,145047080871.27374,47770406126.73371,67.06558598781527,1.079645548510598,79.09861167966864,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,247.39457727996205,247.39457727996205,0.0,0.014266154119888177,,,,,9,0.35,4.0,0.9,0.015,0,0.8828912628019453
Heuristic-TVD,3876.883741332718,149951.78002208003,255,588.0461961650198,141896346105.7374,41240639433.59853,70.93608076217333,1.0025280093312177,724.3631319727727,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,48.21997791999303,48.21997791999303,0.0,0.014573846531745333,,,,,0,0.35,8.0,0.2,0.015,0,0.9985554149114088
Heuristic-TVD,3911.6402117585203,149769.2274634666,258,580.5008816413434,138183152908.2682,39103729055.16086,71.70152205086855,0.9838477977316871,79.30292719235098,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,230.77253653330524,230.77253653330524,0.0,0.01420423079532786,,,,,1,0.35,8.0,0.2,0.015,0,0.9900648660535237
Heuristic-TVD,3785.941123429507,149791.22090869324,253,592.0601616944397,143551818802.25815,42358081181.94273,70.4928286277649,0.7956735252067423,738.1764193749303,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,208.77909130669252,208.77909130669252,0.0,0.014541923435619818,,,,,2,0.35,8.0,0.2,0.015,0,0.9878210400203449
Heuristic-TVD,3954.3101669596103,149736.05899338657,255,587.200231346614,145714942829.99643,48197486789.15509,66.923442542618,1.0218073941260324,72.16785307168898,0,0,163,0,97,0,62.69230769230769,0.0,37.30769230769231,0.0,263.94100661336097,263.94100661336097,0.0,0.013044999258664366,,,,,3,0.35,8.0,0.2,0.015,0,0.9921301657340204
Heuristic-TVD,3911.573435310355,149792.66201194658,259,578.3500463781721,143751290598.0329,38453368190.46206,73.2500709868491,1.0777419947470057,726.9090733329451,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,207.33798805335982,207.33798805335982,0.0,0.01408692456047552,,,,,4,0.35,8.0,0.2,0.015,0,0.9904511138799865
Heuristic-TVD,3949.4916780139492,149864.78594431997,259,578.6285171595366,145966253614.7567,51637723796.07384,64.62351912356444,0.9832486245364028,61.70983823207116,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,135.2140556799975,135.2140556799975,0.0,0.012778461342140172,,,,,5,0.35,8.0,0.2,0.015,0,1.0
Heuristic-TVD,3931.338138585448,149802.96386645324,257,582.8909099861994,136511684238.74997,40814356396.61775,70.10193184252557,1.1445659766542349,77.97047621988175,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,197.03613354666686,197.03613354666686,0.0,0.012795383204670193,,,,,6,0.35,8.0,0.2,0.015,0,0.9938854644139177
Heuristic-TVD,4075.555679707232,149839.3243871465,256,585.309860887291,139247165035.33093,46899873241.21456,66.3189744442447,1.021807394126055,61.016375430692364,0,0,168,1,91,0,64.61538461538461,0.38461538461538464,35.0,0.0,160.67561285336149,160.67561285336149,0.0,0.013335769360240262,,,,,7,0.35,8.0,0.2,0.015,0,0.9925628291782811
Heuristic-TVD,3816.0278540142986,149763.32341631997,257,582.7366669895719,147675122448.8456,60309792311.33375,59.160492768695725,1.1445659766542424,77.97743182958665,0,0,154,0,106,0,59.23076923076923,0.0,40.76923076923077,0.0,236.67658367992794,236.67658367992794,0.0,0.013656536779867915,,,,,8,0.35,8.0,0.2,0.015,0,0.994278455177362
Heuristic-TVD,4000.8435007043213,149988.67442117323,256,585.8932594577079,145047080871.27374,41800996736.68422,71.18108376563488,0.9832486245364028,70.43976702267629,0,0,171,1,88,0,65.76923076923077,0.38461538461538464,33.84615384615385,0.0,11.32557882663491,11.32557882663491,0.0,0.013205000812796732,,,,,9,0.35,8.0,0.2,0.015,0,0.9948841686073071
Heuristic-TVD,3548.9784236563073,149924.07325909336,255,587.937542192523,141896346105.7374,39555080200.39868,72.1239614084754,1.1445659766542235,729.9139444542953,0,0,158,10,92,0,60.76923076923077,3.8461538461538463,35.38461538461539,0.0,75.92674090667191,75.92674090667191,0.0,0.012769616352250943,,,,,0,0.35,8.0,0.45,0.015,0,0.9140979866286955
Heuristic-TVD,3716.110295502371,149885.60978613325,257,583.2124894402073,138183152908.2682,39036726928.2288,71.7500099638463,1.0218073941260437,111.78914483510077,0,0,165,6,89,0,63.46153846153846,2.3076923076923075,34.23076923076923,0.0,114.39021386663433,114.39021386663433,0.0,0.013321921757708948,,,,,1,0.35,8.0,0.45,0.015,0,0.9405748082088193
Heuristic-TVD,3584.1396853185915,149972.3641662399,253,592.7761429495648,143551818802.25815,41554042952.19509,71.05293175739169,0.9832486245364028,754.0107986472566,0,0,161,7,92,0,61.92307692307692,2.6923076923076925,35.38461538461539,0.0,27.635833760024525,27.635833760024525,0.0,0.012916539316602912,,,,,2,0.35,8.0,0.45,0.015,0,0.9351673668718967
Heuristic-TVD,3780.190420248922,149936.90528106657,255,587.9878638473199,145714942829.99643,44292044111.52799,69.60363621512525,1.0518917589152808,77.65385075632592,0,0,163,4,93,0,62.69230769230769,1.5384615384615385,35.76923076923077,0.0,63.094718933348645,63.094718933348645,0.0,0.012809615313576965,,,,,3,0.35,8.0,0.45,0.015,0,0.9484437967169778
Heuristic-TVD,3573.511354833237,149687.1683957332,259,577.942735118661,143751290598.0329,40472357914.98157,71.84556900560071,1.1445659766542424,726.9090733329451,0,0,159,8,93,0,61.15384615384615,3.076923076923077,35.76923076923077,0.0,312.83160426670224,312.83160426670224,0.0,0.012591153790708631,,,,,4,0.35,8.0,0.45,0.015,0,0.9048502758268003
Heuristic-TVD,3653.446884706777,149900.4274193066,259,578.7661290320718,145966253614.7567,46572240053.01271,68.09383066312773,1.0796455485105678,67.20857129172164,0,0,160,10,90,0,61.53846153846154,3.8461538461538463,34.61538461538461,0.0,99.57258069333398,99.57258069333398,0.0,0.014279230247036768,,,,,5,0.35,8.0,0.45,0.015,0,0.9250423048223658
Heuristic-TVD,3655.682260981311,149859.6743673065,257,583.1115734136439,136511684238.74997,39324832606.01508,71.19306466306683,1.1445659766542424,110.72537450054526,0,0,161,13,86,0,61.92307692307692,5.0,33.07692307692308,0.0,140.32563269333843,140.32563269333843,0.0,0.013668461738584133,,,,,6,0.35,8.0,0.45,0.015,0,0.9241966306699975
Heuristic-TVD,3796.5815590115362,149970.8257040532,254,590.4363216695008,139247165035.33093,52707208427.33772,62.148451342643554,1.1445659766542424,69.26924140178392,0,0,159,5,96,0,61.15384615384615,1.9230769230769231,36.92307692307692,0.0,29.174295946698635,29.174295946698635,0.0,0.012800384362120755,,,,,7,0.35,8.0,0.45,0.015,0,0.9246213349953004
Heuristic-TVD,3594.9227031971777,149924.6635798399,257,583.3644497270035,147675122448.8456,54927764963.66565,62.804997854196785,1.2435384559374445,78.66929020213107,0,0,153,6,101,0,58.84615384615385,2.3076923076923075,38.84615384615385,0.0,75.33642015992302,75.33642015992302,0.0,0.013616153088290818,,,,,8,0.35,8.0,0.45,0.015,0,0.9366687897880116
Heuristic-TVD,3701.3166733343783,149572.2090955198,256,584.2664417793742,145047080871.27374,38390414450.29538,73.53244600326285,1.0218073941260324,75.4055122589025,0,0,166,11,83,0,63.84615384615385,4.230769230769231,31.923076923076923,0.0,427.7909044799603,427.7909044799603,0.0,0.013315768424385728,,,,,9,0.35,8.0,0.45,0.015,0,0.9204012505498849
Heuristic-TVD,3454.7021811020295,149983.3864598933,254,590.4857734641469,141896346105.7374,43001850277.9124,69.6948854159581,1.1894509169151812,736.9298172144859,0,0,154,5,101,0,59.23076923076923,1.9230769230769231,38.84615384615385,0.0,16.613540106671735,16.613540106671735,0.0,0.012828460939300176,,,,,0,0.35,8.0,0.9,0.015,0,0.8898155838585484
Heuristic-TVD,3643.950671208485,149962.34745210657,257,583.5110795801812,138183152908.2682,42049363331.943565,69.5698336251904,1.0796455485105374,111.78914483510077,0,0,161,5,94,0,61.92307692307692,1.9230769230769231,36.15384615384615,0.0,37.652547893307315,37.652547893307315,0.0,0.012942307288400255,,,,,1,0.35,8.0,0.9,0.015,0,0.922310677334451
Heuristic-TVD,3556.198643676822,149984.5463132799,253,592.824293728379,143551818802.25815,44988508988.71315,68.6604395791846,1.0025280093312177,754.0107986472566,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,15.453686720025416,15.453686720025416,0.0,0.011365384293290285,,,,,2,0.35,8.0,0.9,0.015,0,0.927877039866277
Heuristic-TVD,3701.964568009617,149791.8375385599,255,587.4189707394505,145714942829.99643,47268460847.483574,67.56100649016415,1.0796455485105678,77.65385075632592,0,0,162,6,92,0,62.30769230769231,2.3076923076923075,35.38461538461539,0.0,208.16246144001684,208.16246144001684,0.0,0.012730769119046342,,,,,3,0.35,8.0,0.9,0.015,0,0.928817054132306
Heuristic-TVD,3503.408615788207,149623.46322783988,259,577.696769219459,143751290598.0329,44714625252.9387,68.89445300496621,1.1894509169151775,726.9090733329451,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,376.5367721600413,376.5367721600413,0.0,0.012861923628056852,,,,,4,0.35,8.0,0.9,0.015,0,0.8870995325206916
Heuristic-TVD,3522.8275327990655,149600.97614058663,259,577.6099464887515,145966253614.7567,50008472029.72784,65.73970298524388,1.1445659766542198,70.13461928755096,0,0,156,6,98,0,60.0,2.3076923076923075,37.69230769230769,0.0,399.02385941334467,399.02385941334467,0.0,0.012565769317846458,,,,,5,0.35,8.0,0.9,0.015,0,0.8919698584022749
Heuristic-TVD,3593.6909167875565,149939.50674314654,257,583.4222052262511,136511684238.74997,44255054295.400734,67.58148978808177,1.1894509169151812,110.72537450054526,0,0,156,8,96,0,60.0,3.076923076923077,36.92307692307692,0.0,60.49325685333315,60.49325685333315,0.0,0.013051154159116916,,,,,6,0.35,8.0,0.9,0.015,0,0.9085245379265782
Heuristic-TVD,3733.7066231473777,149671.20460021324,254,589.2567110244615,139247165035.33093,57109678569.38033,58.98682852545687,1.1894509169151812,69.26924140178392,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,328.7953997866998,328.7953997866998,0.0,0.013059999932570813,,,,,7,0.35,8.0,0.9,0.015,0,0.9093087422766027
Heuristic-TVD,3536.28343680023,149862.30394666657,256,585.3996247916663,147675122448.8456,55443831316.79389,62.45553726491777,1.2567783273065893,79.33171732849058,0,0,152,2,106,0,58.46153846153846,0.7692307692307693,40.76923076923077,0.0,137.69605333325376,137.69605333325376,0.0,0.013845000872746684,,,,,8,0.35,8.0,0.9,0.015,0,0.9213901384163876
Heuristic-TVD,3626.152931524772,149857.55194085318,256,585.3810622689577,145047080871.27374,44484107127.14233,69.3312634353386,1.0796455485105754,79.09861167966864,0,0,163,7,90,0,62.69230769230769,2.6923076923076925,34.61538461538461,0.0,142.4480591466272,142.4480591466272,0.0,0.013359230517660482,,,,,9,0.35,8.0,0.9,0.015,0,0.9017103877939435
Heuristic-TVD,3520.647346519578,149829.60367605338,254,589.880329433281,141896346105.7374,45972249471.07817,67.6015269365563,1.1894509169151812,736.9298172144859,0,0,154,0,106,0,59.23076923076923,0.0,40.76923076923077,0.0,170.3963239466707,170.3963239466707,0.0,0.013149232276751159,,,,,0,0.7,2.0,0.2,0.015,0,0.906800849966189
Heuristic-TVD,3692.7818841804165,149873.04095210662,257,583.163583471232,138183152908.2682,43495640546.08537,68.52319575096134,1.0796455485105374,111.78914483510077,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,126.959047893307,126.959047893307,0.0,0.012718077834086636,,,,,1,0.7,2.0,0.2,0.015,0,0.934670215971199
Heuristic-TVD,3573.2701343002464,149948.8237132799,253,592.6830976809483,143551818802.25815,45347271289.7284,68.41052125421412,1.0025280093312177,754.0107986472566,0,0,160,0,100,0,61.53846153846154,0.0,38.46153846153846,0.0,51.17628672002547,51.17628672002547,0.0,0.013153460951378712,,,,,2,0.7,2.0,0.2,0.015,0,0.9323313029074973
Heuristic-TVD,3751.885791241604,149684.66973855995,255,586.9987048570979,145714942829.99643,48713211002.94637,66.56951575667885,1.0796455485105678,77.65385075632592,0,0,162,0,98,0,62.30769230769231,0.0,37.69230769230769,0.0,315.3302614400161,315.3302614400161,0.0,0.012464999767521827,,,,,3,0.7,2.0,0.2,0.015,0,0.9413422100729382
Heuristic-TVD,3568.436448816824,149955.54807775992,259,578.9789501071812,143751290598.0329,42797459219.08729,70.22812175039148,1.167008446784708,726.9090733329451,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,44.45192224004228,44.45192224004228,0.0,0.012973463050841998,,,,,4,0.7,2.0,0.2,0.015,0,0.9035652567929204
Heuristic-TVD,3588.833635263038,149682.9007098667,259,577.9262575670529,145966253614.7567,50594045119.744736,65.33853280000204,1.1040289644706718,70.14701649298937,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,317.09929013334124,317.09929013334124,0.0,0.01337384713294271,,,,,5,0.7,2.0,0.2,0.015,0,0.9086824148133735
Heuristic-TVD,3668.3272109897007,149752.2740852266,257,582.6936734833721,136511684238.74997,47819787131.41002,64.97018742529295,1.1894509169151812,110.72537450054526,0,0,156,0,104,0,60.0,0.0,40.0,0.0,247.72591477333424,247.72591477333424,0.0,0.012664998380037455,,,,,6,0.7,2.0,0.2,0.015,0,0.9273934129279848
Heuristic-TVD,3770.8478030529686,149983.53827402656,254,590.4863711575849,139247165035.33093,55209932928.25867,60.351126061165886,1.1445659766542424,67.99428065483514,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,16.46172597336647,16.46172597336647,0.0,0.012245770575156292,,,,,7,0.7,2.0,0.2,0.015,0,0.9183541234474867
Heuristic-TVD,3550.05844567001,149993.62549845327,256,585.9125996033331,147675122448.8456,56769873151.02374,61.55759195616126,1.2567783273065893,78.71920664394437,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,6.374501546586089,6.374501546586089,0.0,0.012080385595954094,,,,,8,0.7,2.0,0.2,0.015,0,0.9249792617307501
Heuristic-TVD,3679.0948090777847,149732.52284085326,256,584.892667347083,145047080871.27374,47425171997.71476,67.30360120807697,1.0796455485105754,79.09861167966864,0,0,163,0,97,0,62.69230769230769,0.0,37.30769230769231,0.0,267.47715914662786,267.47715914662786,0.0,0.012955769600991447,,,,,9,0.7,2.0,0.2,0.015,0,0.9148753705843392
Heuristic-TVD,3444.5562361021975,149878.6056456,254,590.0732505732284,141896346105.7374,46154528255.82073,67.47306782556078,1.1894509169151812,736.9298172144859,0,0,152,1,107,0,58.46153846153846,0.38461538461538464,41.15384615384615,0.0,121.39435440000443,121.39435440000443,0.0,0.012864615284622861,,,,,0,0.7,2.0,0.45,0.015,0,0.8872023282143405
Heuristic-TVD,3655.059912549839,149969.16019370663,257,583.5375883023604,138183152908.2682,42847889957.54625,68.99195809637482,1.0796455485105374,111.78914483510077,0,0,162,0,98,0,62.30769230769231,0.0,37.69230769230769,0.0,30.839806293307674,30.839806293307674,0.0,0.012375384484095356,,,,,1,0.7,2.0,0.45,0.015,0,0.925122507908112
Heuristic-TVD,3503.876401087591,149988.82686965325,253,592.8412129235306,143551818802.25815,46598836653.9086,67.53866510176493,1.0218073941260324,754.0107986472566,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,11.173130346692119,11.173130346692119,0.0,0.011790770468696091,,,,,2,0.7,2.0,0.45,0.015,0,0.9142252131722919
Heuristic-TVD,3729.448363471575,149945.58370666663,255,588.0218968888887,145714942829.99643,50112134154.595085,65.60947478594545,1.079645548510598,77.65385075632592,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,54.41629333335089,54.41629333335089,0.0,0.012551923394382287,,,,,3,0.7,2.0,0.45,0.015,0,0.9357126949382567
Heuristic-TVD,3453.006065445185,149815.46082165328,259,578.438072670476,143751290598.0329,48137461372.790504,66.51337099477198,1.2231146221108853,726.9090733329451,0,0,154,2,104,0,59.23076923076923,0.7692307692307693,40.0,0.0,184.53917834670892,184.53917834670892,0.0,0.013372308323876215,,,,,4,0.7,2.0,0.45,0.015,0,0.8743370820758165
Heuristic-TVD,3496.3266992525228,149926.59370944,259,578.867157179305,145966253614.7567,50354084576.73675,65.50292733439991,1.1445659766542349,70.13461928755096,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,73.40629056000967,73.40629056000967,0.0,0.01375115478787428,,,,,5,0.7,2.0,0.45,0.015,0,0.8852599231227382
Heuristic-TVD,3601.3024141888645,149938.35505823998,257,583.4177239620233,136511684238.74997,49276700921.57399,63.902942670173005,1.2567783273065893,110.72537450054526,0,0,151,0,109,0,58.07692307692308,0.0,41.92307692307692,0.0,61.644941760002894,61.644941760002894,0.0,0.012529616091901867,,,,,6,0.7,2.0,0.45,0.015,0,0.9104488080765648
Heuristic-TVD,3734.6658040812385,149790.05638794656,254,589.7246314486085,139247165035.33093,56847051848.289116,59.1754332421307,1.1894509169151812,69.26924140178392,0,0,156,0,104,0,60.0,0.0,40.0,0.0,209.94361205336645,209.94361205336645,0.0,0.012689230677026968,,,,,7,0.7,2.0,0.45,0.015,0,0.9095423416716857
Heuristic-TVD,3501.6827261257345,149940.68692799992,256,585.7058083124997,147675122448.8456,55846019674.89438,62.183190540952936,1.2567783273065893,79.33171732849058,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,59.31307199992051,59.31307199992051,0.0,0.013766538401026852,,,,,8,0.7,2.0,0.45,0.015,0,0.9123748108366148
Heuristic-TVD,3550.4733938570084,149752.60542271993,256,584.9711149324997,145047080871.27374,47770406126.73371,67.06558598781527,1.079645548510598,79.09861167966864,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,247.39457727996205,247.39457727996205,0.0,0.013383461359458474,,,,,9,0.7,2.0,0.45,0.015,0,0.8828912628019453
Heuristic-TVD,3421.80832607899,149948.95533034668,254,590.3502178360105,141896346105.7374,45964940281.98785,67.60667801288133,1.1894509169151812,736.9298172144859,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,51.044669653337905,51.044669653337905,0.0,0.013905383485297743,,,,,0,0.7,2.0,0.9,0.015,0,0.8813432284199828
Heuristic-TVD,3631.2729708214993,149948.73988490662,257,583.4581318478857,138183152908.2682,43288467486.07565,68.67312217516678,1.1121057625823898,111.78914483510077,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,51.260115093307604,51.260115093307604,0.0,0.013278461007687908,,,,,1,0.7,2.0,0.9,0.015,0,0.9191018582570276
Heuristic-TVD,3503.876401087591,149988.82686965325,253,592.8412129235306,143551818802.25815,46598836653.9086,67.53866510176493,1.0218073941260324,754.0107986472566,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,11.173130346692119,11.173130346692119,0.0,0.012020384355519827,,,,,2,0.7,2.0,0.9,0.015,0,0.9142252131722919
Heuristic-TVD,3691.170251821051,149953.35029189332,255,588.0523540858562,145714942829.99643,52381761183.29642,64.05189463347662,1.1121057625824202,78.84356683183506,0,0,159,1,100,0,61.15384615384615,0.38461538461538464,38.46153846153846,0.0,46.64970810668433,46.64970810668433,0.0,0.013086923214499481,,,,,3,0.7,2.0,0.9,0.015,0,0.9261087772756674
Heuristic-TVD,3433.971802799882,149797.5995216533,259,578.3691101222134,143751290598.0329,48521954394.94429,66.24589998943058,1.2231146221108853,726.9090733329451,0,0,154,1,105,0,59.23076923076923,0.38461538461538464,40.38461538461539,0.0,202.40047834670872,202.40047834670872,0.0,0.012673460990369607,,,,,4,0.7,2.0,0.9,0.015,0,0.8695174086245295
Heuristic-TVD,3458.499318970162,149928.29939221338,259,578.8737428270787,145966253614.7567,52843940095.84344,63.79715256972172,1.1894509169151757,70.00163995268541,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,71.70060778667579,71.70060778667579,0.0,0.012780769052019773,,,,,5,0.7,2.0,0.9,0.015,0,0.87568213859595
Heuristic-TVD,3565.0572942400668,149815.0214694933,257,582.9378267295459,136511684238.74997,49815961617.0329,63.5079137036299,1.2567783273065893,110.72537450054526,0,0,150,1,109,0,57.69230769230769,0.38461538461538464,41.92307692307692,0.0,184.97853050666959,184.97853050666959,0.0,0.012432307322831968,,,,,6,0.7,2.0,0.9,0.015,0,0.9012856436264036
Heuristic-TVD,3717.7728597983973,149632.2820278932,254,589.1034725507607,139247165035.33093,54507565223.58425,60.85552965494547,1.167008446784708,67.62108564637367,0,0,156,1,103,0,60.0,0.38461538461538464,39.61538461538461,0.0,367.7179721066997,367.7179721066997,0.0,0.01391615313388264,,,,,7,0.7,2.0,0.9,0.015,0,0.9054282257355412
Heuristic-TVD,3443.6671587984756,149830.3060876799,256,585.2746331549996,147675122448.8456,54841947369.204666,62.86311027898297,1.2567783273065893,78.71920664394437,0,0,151,2,107,0,58.07692307692308,0.7692307692307693,41.15384615384615,0.0,169.6939123199205,169.6939123199205,0.0,0.012765384431426914,,,,,8,0.7,2.0,0.9,0.015,0,0.8972586662839213
Heuristic-TVD,3501.842063005471,149908.05655797326,256,585.5783459295831,145047080871.27374,49100161367.155426,66.14881108105112,1.133733771369513,79.09861167966864,0,0,158,2,100,0,60.76923076923077,0.7692307692307693,38.46153846153846,0.0,91.94344202662865,91.94344202662865,0.0,0.01262269215658307,,,,,9,0.7,2.0,0.9,0.015,0,0.870798177642783
Heuristic-TVD,3610.554993829022,149838.17325653342,254,589.914067939108,141896346105.7374,45042850326.02863,68.25651148729095,1.1445659766542349,736.9298172144859,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,161.8267434666775,161.8267434666775,0.0,0.014571152860298753,,,,,0,0.7,4.0,0.2,0.015,0,0.9299580489055435
Heuristic-TVD,3768.48016662176,149778.44198613326,257,582.7954941094679,138183152908.2682,40717494533.2705,70.53367673532497,1.0218073941260588,111.78914483510077,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,221.55801386664086,221.55801386664086,0.0,0.012494230423516665,,,,,1,0.7,4.0,0.2,0.015,0,0.9538300072118351
Heuristic-TVD,3650.085434183127,149889.92283007992,253,592.4502878659285,143551818802.25815,44143677984.01161,69.2489594682048,0.9832486245364028,747.424522537116,0,0,162,0,98,0,62.30769230769231,0.0,37.69230769230769,0.0,110.07716992003259,110.07716992003259,0.0,0.01283807684488308,,,,,2,0.7,4.0,0.2,0.015,0,0.9523738146492134
Heuristic-TVD,3829.3925855461243,149865.46008106662,255,587.7076865924181,145714942829.99643,45075629844.47767,69.06588372541395,1.0229726817230433,77.65385075632592,0,0,163,0,97,0,62.69230769230769,0.0,37.30769230769231,0.0,134.5399189333507,134.5399189333507,0.0,0.014019229946335634,,,,,3,0.7,4.0,0.2,0.015,0,0.9607885421592198
Heuristic-TVD,3654.856825892513,149544.27799573325,259,577.3910347325608,143751290598.0329,42259911358.38906,70.60206473098103,1.1445659766542424,726.9090733329451,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,455.722004266706,455.722004266706,0.0,0.012926154102807721,,,,,4,0.7,4.0,0.2,0.015,0,0.9254477959174232
Heuristic-TVD,3744.5695317289187,149966.3973386667,259,579.0208391454313,145966253614.7567,51810572350.69583,64.50510233177764,1.0796455485105678,67.22096849716004,0,0,160,0,100,0,61.53846153846154,0.0,38.46153846153846,0.0,33.60266133334085,33.60266133334085,0.0,0.013130769366398454,,,,,5,0.7,4.0,0.2,0.015,0,0.9481142984992746
Heuristic-TVD,3779.1660334799217,149985.00711861323,257,583.5992494887674,136511684238.74997,43016627691.310585,68.48868437072586,1.1445659766542424,110.72537450054526,0,0,162,0,98,0,62.30769230769231,0.0,37.69230769230769,0.0,14.992881386674412,14.992881386674412,0.0,0.012733076493112514,,,,,6,0.7,4.0,0.2,0.015,0,0.9554146847398831
Heuristic-TVD,3852.7400461486395,149881.51920405324,254,590.0847212758001,139247165035.33093,53964237594.31345,61.245719020117065,1.1445659766542424,69.26924140178392,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,118.48079594670105,118.48079594670105,0.0,0.012905769779955825,,,,,7,0.7,4.0,0.2,0.015,0,0.938298200496787
Heuristic-TVD,3637.218389441139,149662.31395583993,256,584.6184138899997,147675122448.8456,57586662118.91919,61.00449340147518,1.2567783273065893,78.71920664394437,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,337.68604415992377,337.68604415992377,0.0,0.013099615283023853,,,,,8,0.7,4.0,0.2,0.015,0,0.9476890682524556
