policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,variant,rho,eta,eta_model,normalized_value
Heuristic-TVD,3641.847348543024,128665.87265392035,260,494.8687409766167,145966253614.7567,16407572310.131102,88.75933861162525,0.9832486245364028,60.60606286770411,0,0,155,105,0,0,59.61538461538461,40.38461538461539,0.0,0.0,21334.127346080048,21334.127346080048,0.0,0.014344613569287153,,,,,5,PRE,0.25,0.675,conservative,0.9249844199635017
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.011028846291502794,,,,,5,No PRE,0.25,0.675,conservative,1.0
Heuristic-TVD,3734.9499615003747,137162.41821456025,260,527.5477623636933,136511684238.74997,10946208076.188557,91.98148631948284,1.0218073941260588,57.55984047221181,0,0,165,95,0,0,63.46153846153846,36.53846153846154,0.0,0.0,12837.581785440036,12837.581785440036,0.0,0.013666539094769038,,,,,6,PRE,0.25,0.675,conservative,0.9442363760610567
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.010738845874304669,,,,,6,No PRE,0.25,0.675,conservative,1.0
Heuristic-TVD,3753.8744502196078,137569.4698221336,260,529.1133454697447,139247165035.33093,14619767720.079008,89.50085072369728,0.9939733243781423,58.01764182321927,0,0,157,103,0,0,60.38461538461539,39.61538461538461,0.0,0.0,12430.530177866809,12430.530177866809,0.0,0.013831921835215045,,,,,7,PRE,0.25,0.675,conservative,0.9129300526729022
Heuristic-TVD,4111.897115478791,149670.5285704532,258,580.1183277924542,139247165035.33093,48006134866.0227,65.5245154514692,1.021807394126055,61.38957043915382,0,0,169,0,91,0,65.0,0.0,35.0,0.0,329.4714295466986,329.4714295466986,0.0,0.010123847236032955,,,,,7,No PRE,0.25,0.675,conservative,1.0
Heuristic-TVD,3552.597260058378,129692.58431098695,260,498.8176319653344,147675122448.8456,17005027433.949995,88.48483945571773,1.0284181598257267,65.70706357582307,0,0,149,111,0,0,57.30769230769231,42.69230769230769,0.0,0.0,20307.415689013436,20307.415689013436,0.0,0.014030768607671443,,,,,8,PRE,0.25,0.675,conservative,0.9256407580679409
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.010665768730597427,,,,,8,No PRE,0.25,0.675,conservative,1.0
Heuristic-TVD,3895.6776683047988,133818.28479136023,260,514.6857107360009,145047080871.27374,12362000648.86855,91.47724961122137,0.9778220972673524,56.73842613152616,0,0,170,90,0,0,65.38461538461539,34.61538461538461,0.0,0.0,16181.715208640155,16181.715208640155,0.0,0.013886538867014818,,,,,9,PRE,0.25,0.675,conservative,0.9671023857333317
Heuristic-TVD,4028.1956965195523,149522.0178698665,257,581.7977349022043,145047080871.27374,41111842808.23144,71.65620806618139,0.9832486245364028,70.43976702267629,0,0,172,0,88,0,66.15384615384616,0.0,33.84615384615385,0.0,477.9821301333002,477.9821301333002,0.0,0.00990076895015171,,,,,9,No PRE,0.25,0.675,conservative,1.0
Heuristic-TVD,3829.5780626287606,130625.33967029357,260,502.4051525780522,141896346105.7374,12781583276.80267,90.99230978979672,0.6713495368931566,51.74884549319864,0,0,164,96,0,0,63.07692307692308,36.92307692307692,0.0,0.0,19374.660329706694,19374.660329706694,0.0,0.014453461895195337,,,,,0,PRE,0.25,0.775,nominal,0.9863710563446859
Heuristic-TVD,3882.4923318618953,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,1.0218073941260324,76.23202046570702,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.01039269252662332,,,,,0,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3874.591918974037,132856.5250120537,260,510.986634661745,138183152908.2682,12677654954.95207,90.82546990126356,0.9832486245364028,59.21290754820969,0,0,164,96,0,0,63.07692307692308,36.92307692307692,0.0,0.0,17143.474987946724,17143.474987946724,0.0,0.013625767762557818,,,,,1,PRE,0.25,0.775,nominal,0.9806876710541168
Heuristic-TVD,3950.892861546158,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.30292719235098,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.009838844842026727,,,,,1,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3832.9008380747887,136869.2823728002,260,526.4203168184623,143551818802.25815,13783206456.65124,90.3984452641192,0.7175219706068239,45.02207100130324,0,0,162,98,0,0,62.30769230769231,37.69230769230769,0.0,0.0,13130.717627200089,13130.717627200089,0.0,0.015402307774191005,,,,,2,PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3832.618429904604,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7668729075820011,111.32618025258745,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.011177306050040688,,,,,2,No PRE,0.25,0.775,nominal,0.9999263199904941
Heuristic-TVD,3809.386428468626,128867.48101082706,260,495.64415773395024,145714942829.99643,15505476751.217903,89.35903452996725,1.0218073941260324,57.715080839088365,0,0,153,107,0,0,58.84615384615385,41.15384615384615,0.0,0.0,21132.51898917351,21132.51898917351,0.0,0.014465768897655206,,,,,3,PRE,0.25,0.775,nominal,0.95576902899537
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.010869615205312865,,,,,3,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3838.761982547183,130032.03692448023,260,500.12321894030856,143751290598.0329,12166491634.773376,91.53642963192995,1.0218073941260324,54.75973421290331,0,0,160,100,0,0,61.53846153846154,38.46153846153846,0.0,0.0,19967.963075520114,19967.963075520114,0.0,0.015530000494506497,,,,,4,PRE,0.25,0.775,nominal,0.9720144960623328
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.01017999949488932,,,,,4,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3764.992195610475,119697.7216458136,260,460.3758524838984,145966253614.7567,17264810807.65089,88.17205321086252,0.9832486245364028,60.908569370426164,0,0,149,111,0,0,57.30769230769231,42.69230769230769,0.0,0.0,30302.278354186757,30302.278354186757,0.0,0.013736538060654242,,,,,5,PRE,0.25,0.775,nominal,0.9562616960365228
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.011050769423421185,,,,,5,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3817.0476272106557,126901.20899781355,260,488.08157306851365,136511684238.74997,11725237668.010614,91.41081751837157,1.0218073941260628,60.386755437805945,0,0,157,103,0,0,60.38461538461539,39.61538461538461,0.0,0.0,23098.791002186706,23098.791002186706,0.0,0.016554999904026493,,,,,6,PRE,0.25,0.775,nominal,0.9649915677376293
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.010755383902086088,,,,,6,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3863.239555947536,130881.85846720026,260,503.39176333538563,139247165035.33093,15814792684.23395,88.64264656287882,1.019387188833874,59.1333112869564,0,0,150,110,0,0,57.69230769230769,42.30769230769231,0.0,0.0,19118.141532800215,19118.141532800215,0.0,0.014503846334544225,,,,,7,PRE,0.25,0.775,nominal,0.9395272905552011
Heuristic-TVD,4111.897115478791,149670.5285704532,258,580.1183277924542,139247165035.33093,48006134866.0227,65.5245154514692,1.021807394126055,61.38957043915382,0,0,169,0,91,0,65.0,0.0,35.0,0.0,329.4714295466986,329.4714295466986,0.0,0.011320386077456463,,,,,7,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3675.768814620704,123234.41025696025,260,473.97850098830867,147675122448.8456,17717049919.631004,88.00268479495038,1.0218073941260628,65.70706357582307,0,0,144,116,0,0,55.38461538461539,44.61538461538461,0.0,0.0,26765.589743040055,26765.589743040055,0.0,0.01490384591026948,,,,,8,PRE,0.25,0.775,nominal,0.9577335067786699
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.010751537718953421,,,,,8,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3974.749017791744,125081.36554218689,260,481.0821751622573,145047080871.27374,13463399414.587833,90.71791080956926,0.9832486245364028,56.73842613152616,0,0,162,98,0,0,62.30769230769231,37.69230769230769,0.0,0.0,24918.63445781335,24918.63445781335,0.0,0.013897692350348314,,,,,9,PRE,0.25,0.775,nominal,0.9867318564552394
Heuristic-TVD,4028.1956965195523,149522.0178698665,257,581.7977349022043,145047080871.27374,41111842808.23144,71.65620806618139,0.9832486245364028,70.43976702267629,0,0,172,0,88,0,66.15384615384616,0.0,33.84615384615385,0.0,477.9821301333002,477.9821301333002,0.0,0.010534616124529678,,,,,9,No PRE,0.25,0.775,nominal,1.0
Heuristic-TVD,3876.230024572373,127106.02094208017,260,488.869311315693,141896346105.7374,13374723225.900513,90.57430047146244,0.7175219706068068,52.4998771463741,0,0,160,100,0,0,61.53846153846154,38.46153846153846,0.0,0.0,22893.979057920023,22893.979057920023,0.0,0.014268845888391998,,,,,0,PRE,0.25,0.825,optimistic,0.9983870393669215
Heuristic-TVD,3882.4923318618953,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,1.0218073941260324,76.23202046570702,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.010733077495108144,,,,,0,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3930.478546935,128735.31489445371,260,495.13582651712966,138183152908.2682,13284716677.003721,90.38615316165011,0.9832486245364028,56.732108485685444,0,0,163,97,0,0,62.69230769230769,37.30769230769231,0.0,0.0,21264.68510554681,21264.68510554681,0.0,0.014196154034624878,,,,,1,PRE,0.25,0.825,optimistic,0.9948329870420305
Heuristic-TVD,3950.892861546158,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.30292719235098,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.010453076818241524,,,,,1,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3886.687637109363,133634.45230922685,260,513.9786627277956,143551818802.25815,14163189816.250143,90.13374408320117,0.7956735252067423,45.02207100130324,0,0,158,102,0,0,60.76923076923077,39.23076923076923,0.0,0.0,16365.547690773445,16365.547690773445,0.0,0.01374192383641807,,,,,2,PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3832.618429904604,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7668729075820011,111.32618025258745,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.010481538349547638,,,,,2,No PRE,0.25,0.825,optimistic,0.9860886152289378
Heuristic-TVD,3869.8054997414956,125207.80551994705,260,481.5684827690271,145714942829.99643,16511549976.894093,88.66859523380668,1.0218073941260324,57.715080839088365,0,0,149,111,0,0,57.30769230769231,42.69230769230769,0.0,0.0,24792.19448005352,24792.19448005352,0.0,0.013543077623650718,,,,,3,PRE,0.25,0.825,optimistic,0.9709280784033574
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.010508078020603325,,,,,3,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3891.6721936200342,126511.23229552023,260,486.5816626750778,143751290598.0329,12345861489.728426,91.41165172266122,1.0218073941260324,56.37171417828971,0,0,157,103,0,0,60.38461538461539,39.61538461538461,0.0,0.0,23488.767704480088,23488.767704480088,0.0,0.014038845256436616,,,,,4,PRE,0.25,0.825,optimistic,0.9854119123091207
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.010119230025268804,,,,,4,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3826.0517370889534,117201.82771669357,260,450.77626044882146,145966253614.7567,17655624713.09788,87.90431056777294,0.9832486245364028,64.25702658998793,0,0,146,114,0,0,56.15384615384615,43.84615384615385,0.0,0.0,32798.17228330669,32798.17228330669,0.0,0.01505884563532443,,,,,5,PRE,0.25,0.825,optimistic,0.9717700683411179
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.011963845015718387,,,,,5,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3873.8371571594375,122784.23781637353,260,472.24706852451357,136511684238.74997,12145856523.96805,91.10269821100022,1.0218073941260588,61.43431693579661,0,0,153,107,0,0,58.84615384615385,41.15384615384615,0.0,0.0,27215.76218362661,27215.76218362661,0.0,0.01396999869029969,,,,,6,PRE,0.25,0.825,optimistic,0.9793485847016551
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.01156923110381915,,,,,6,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3941.0034204911867,128053.64044442696,260,492.5140017093345,139247165035.33093,16146829855.417282,88.40419490671829,0.9939733243781423,59.1333112869564,0,0,147,113,0,0,56.53846153846154,43.46153846153846,0.0,0.0,21946.359555573534,21946.359555573534,0.0,0.014913075742347596,,,,,7,PRE,0.25,0.825,optimistic,0.958439209399405
Heuristic-TVD,4111.897115478791,149670.5285704532,258,580.1183277924542,139247165035.33093,48006134866.0227,65.5245154514692,1.021807394126055,61.38957043915382,0,0,169,0,91,0,65.0,0.0,35.0,0.0,329.4714295466986,329.4714295466986,0.0,0.010539999773475127,,,,,7,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,3732.10851072824,118767.17082757357,260,456.796810875283,147675122448.8456,17955000691.045124,87.84155354449446,1.0796455485105525,65.74817893053316,0,0,141,119,0,0,54.23076923076923,45.76923076923077,0.0,0.0,31232.82917242672,31232.82917242672,0.0,0.013531537619061194,,,,,8,PRE,0.25,0.825,optimistic,0.9724129976403615
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.010418460946171902,,,,,8,No PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,4030.8545533898223,121774.56815077356,260,468.3637236568214,145047080871.27374,13703424281.972433,90.55243014912246,0.9832486245364028,58.90300095393116,0,0,159,101,0,0,61.15384615384615,38.84615384615385,0.0,0.0,28225.43184922673,28225.43184922673,0.0,0.013739231508225203,,,,,9,PRE,0.25,0.825,optimistic,1.0
Heuristic-TVD,4028.1956965195523,149522.0178698665,257,581.7977349022043,145047080871.27374,41111842808.23144,71.65620806618139,0.9832486245364028,70.43976702267629,0,0,172,0,88,0,66.15384615384616,0.0,33.84615384615385,0.0,477.9821301333002,477.9821301333002,0.0,0.011064999741323005,,,,,9,No PRE,0.25,0.825,optimistic,0.9993403738996154
Heuristic-TVD,3756.9999745596415,149988.06540927984,257,583.6111494524507,141896346105.7374,21416824979.064056,84.90671143631506,0.9832486245364028,61.85096301568951,0,0,171,82,7,0,65.76923076923077,31.53846153846154,2.6923076923076925,0.0,11.934590720027643,11.934590720027643,0.0,0.014446923159994185,,,,,0,PRE,0.5,0.7681980515339464,conservative,0.9676773714986135
Heuristic-TVD,3882.4923318618953,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,1.0218073941260324,76.23202046570702,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.011239616567483889,,,,,0,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3869.7474129985835,149521.1271473597,260,575.0812582590758,138183152908.2682,21863354007.872707,84.17798874339874,0.8089381930650841,66.31665358416521,0,0,175,81,4,0,67.3076923076923,31.153846153846153,1.5384615384615385,0.0,478.8728526400288,478.8728526400288,0.0,0.013371154021185178,,,,,1,PRE,0.5,0.7681980515339464,conservative,0.9794614910119788
Heuristic-TVD,3950.892861546158,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.30292719235098,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.010587307042442262,,,,,1,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3714.5795318513424,149632.9178170663,255,586.795756145358,143551818802.25815,23299445394.191547,83.76931369550503,0.7175219706068314,73.46406702191511,0,0,169,82,9,0,65.0,31.53846153846154,3.4615384615384617,0.0,367.0821829333598,367.0821829333598,0.0,0.014605384673744153,,,,,2,PRE,0.5,0.7681980515339464,conservative,0.9692015001722466
Heuristic-TVD,3832.618429904604,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7668729075820011,111.32618025258745,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.010326539072243927,,,,,2,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3834.4276739405345,149525.2099161063,260,575.0969612157935,145714942829.99643,26155849475.128082,82.04998817064099,0.9832486245364028,55.75227637676411,0,0,167,93,0,0,64.23076923076923,35.76923076923077,0.0,0.0,474.79008389334854,474.79008389334854,0.0,0.014726923277171759,,,,,3,PRE,0.5,0.7681980515339464,conservative,0.9620518378725837
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.010478845461665724,,,,,3,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3844.3800248499338,149782.4447630398,260,576.0863260116915,143751290598.0329,19827557994.170727,86.20704001217361,1.0025280093312177,67.99911035976955,0,0,172,83,5,0,66.15384615384616,31.923076923076923,1.9230769230769231,0.0,217.5552369600482,217.5552369600482,0.0,0.0141496174574758,,,,,4,PRE,0.5,0.7681980515339464,conservative,0.9734370428580427
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.009911153980423339,,,,,4,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3747.7249393759457,145352.29175151984,260,559.0472759673839,145966253614.7567,29848972069.45038,79.55077195566747,0.9832486245364028,55.466545043102286,0,0,163,97,0,0,62.69230769230769,37.30769230769231,0.0,0.0,4647.708248480027,4647.708248480027,0.0,0.013908846505308667,,,,,5,PRE,0.5,0.7681980515339464,conservative,0.9518760253963607
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.00992230645631655,,,,,5,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3831.4074012793094,149684.6302232532,260,575.7101162432815,136511684238.74997,20619118454.792133,84.89571162368003,1.02180739412604,63.91771772989712,0,0,170,86,4,0,65.38461538461539,33.07692307692308,1.5384615384615385,0.0,315.36977674663206,315.36977674663206,0.0,0.013929999505098049,,,,,6,PRE,0.5,0.7681980515339464,conservative,0.9686218763541855
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.010392309027688148,,,,,6,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3922.349956335445,149840.79562197282,260,576.3107523922032,139247165035.33093,25846457769.88672,81.43843160948465,1.000107804039059,57.263049114629936,0,0,167,92,1,0,64.23076923076923,35.38461538461539,0.38461538461538464,0.0,159.2043780267211,159.2043780267211,0.0,0.013316922503201148,,,,,7,PRE,0.5,0.7681980515339464,conservative,0.9539027476077121
Heuristic-TVD,4111.897115478791,149670.5285704532,258,580.1183277924542,139247165035.33093,48006134866.0227,65.5245154514692,1.021807394126055,61.38957043915382,0,0,169,0,91,0,65.0,0.0,35.0,0.0,329.4714295466986,329.4714295466986,0.0,0.010166539532992128,,,,,7,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3710.4075718756276,148558.0880666131,260,571.3772617946657,147675122448.8456,31634104002.47238,78.57858285275479,1.0796455485105754,66.56598040467193,0,0,159,101,0,0,61.15384615384615,38.84615384615385,0.0,0.0,1441.9119333866074,1441.9119333866074,0.0,0.014501153110848883,,,,,8,PRE,0.5,0.7681980515339464,conservative,0.966758747518582
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.01038423159535831,,,,,8,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3960.166372494301,149689.3582926398,260,575.7283011255378,145047080871.27374,20885160470.883595,85.60111630966311,0.8937768856312687,60.2145239241675,0,0,174,83,3,0,66.92307692307692,31.923076923076923,1.1538461538461537,0.0,310.6417073600071,310.6417073600071,0.0,0.013551923844855852,,,,,9,PRE,0.5,0.7681980515339464,conservative,0.983111713245702
Heuristic-TVD,4028.1956965195523,149522.0178698665,257,581.7977349022043,145047080871.27374,41111842808.23144,71.65620806618139,0.9832486245364028,70.43976702267629,0,0,172,0,88,0,66.15384615384616,0.0,33.84615384615385,0.0,477.9821301333002,477.9821301333002,0.0,0.010256538986980628,,,,,9,No PRE,0.5,0.7681980515339464,conservative,1.0
Heuristic-TVD,3968.804357641962,149793.3298971201,260,576.1281919120004,141896346105.7374,20925526994.93875,85.25294867047133,0.7193005514126904,49.579627561881054,0,0,176,81,3,0,67.6923076923077,31.153846153846153,1.1538461538461537,0.0,206.67010288007828,206.67010288007828,0.0,0.014294615651194293,,,,,0,PRE,0.5,0.8681980515339465,nominal,1.0
Heuristic-TVD,3882.4923318618953,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,1.0218073941260324,76.23202046570702,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.010940769033578154,,,,,0,No PRE,0.5,0.8681980515339465,nominal,0.978252385856745
Heuristic-TVD,4022.2914911594394,148987.17606666655,260,573.0276002564098,138183152908.2682,22443814267.96604,83.75792287583336,0.7748794528147035,59.40380634773673,0,0,176,84,0,0,67.6923076923077,32.30769230769231,0.0,0.0,1012.8239333333852,1012.8239333333852,0.0,0.01489769257694626,,,,,1,PRE,0.5,0.8681980515339465,nominal,1.0
Heuristic-TVD,3950.892861546158,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.30292719235098,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.01109076782505816,,,,,1,No PRE,0.5,0.8681980515339465,nominal,0.9822492651837372
Heuristic-TVD,3876.146842004093,149867.8021807997,257,583.1431991470806,143551818802.25815,23623539383.95358,83.54354575159032,0.7175219706068314,56.701403866517936,0,0,170,84,6,0,65.38461538461539,32.30769230769231,2.3076923076923075,0.0,132.19781920003675,132.19781920003675,0.0,0.016044231261520717,,,,,2,PRE,0.5,0.8681980515339465,nominal,1.0
Heuristic-TVD,3832.618429904604,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7668729075820011,111.32618025258745,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.011079613782035617,,,,,2,No PRE,0.5,0.8681980515339465,nominal,0.9887701849610571
Heuristic-TVD,3952.6737383007,147322.67320874636,260,566.625666187486,145714942829.99643,26254878923.27729,81.98202709113471,0.9832486245364028,55.73855493628829,0,0,166,94,0,0,63.84615384615385,36.15384615384615,0.0,0.0,2677.326791253377,2677.326791253377,0.0,0.013975768748563357,,,,,3,PRE,0.5,0.8681980515339465,nominal,0.9917195883720971
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.010322692329422213,,,,,3,No PRE,0.5,0.8681980515339465,nominal,1.0
Heuristic-TVD,4016.832335587614,147678.17540031997,260,567.9929823089229,143751290598.0329,20372410181.272335,85.82801580666218,0.9832486245364028,52.24127872549307,0,0,174,86,0,0,66.92307692307692,33.07692307692308,0.0,0.0,2321.8245996800806,2321.8245996800806,0.0,0.014289230099306084,,,,,4,PRE,0.5,0.8681980515339465,nominal,1.0
