policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,horizon_h,sweep_type,sweep_value,sweep_label,downlink_rate_mbps,visible_min,normalized_value
Deadline-Energy,3844.9481927810575,71697.5270752,260,275.75971952000003,145714942829.99643,109056964346.36604,25.157322764350077,15.42668608128982,77.05464053457004,0,0,73,0,187,0,28.076923076923077,0.0,71.92307692307692,0.0,78302.47292479995,78302.47292479995,0.0,0.009997308594532885,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,0.9646914194077069
Priority-Aware,3776.5955203922576,77461.86944597335,260,297.9302670998975,145714942829.99643,96411603040.62616,33.83547276060204,16.769847643845956,78.1803292091174,0,0,81,12,167,0,31.153846153846153,4.615384615384615,64.23076923076923,0.0,72538.1305540266,72538.1305540266,0.0,0.0016192308976314962,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,0.9475418420295608
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.014020000302340262,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2449.820990927939,0.0,259,0.0,143751290598.0329,136549823818.19585,5.009671043562514,36.22262312100996,726.9090733329451,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002761542698583351,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,0.6203201779026885
All-On-Board,2530.153665705577,149651.71670047997,153,978.1157954279737,143751290598.0329,0.0,100.0,1.2723023214839486,1154.2811964640387,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,348.28329952004196,348.28329952004196,0.0,0.00035884631170819583,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,0.6406612474314413
Fixed-Threshold,3255.1282785248836,109474.61568725345,260,421.05621418174405,143751290598.0329,48784444087.374435,66.06330010365696,7.165397066344303,78.25919961500782,0,0,110,78,72,0,42.30769230769231,30.0,27.692307692307693,0.0,40525.384312746755,40525.384312746755,0.0,0.0009734632420496872,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,0.8242323664904962
Deadline-Energy,3856.879439805607,72710.54138586667,260,279.6559284071795,143751290598.0329,96634432667.29465,32.77665037630138,11.325929860212394,73.14807775617477,0,0,79,1,180,0,30.384615384615383,0.38461538461538464,69.23076923076923,0.0,77289.45861413333,77289.45861413333,0.0,0.011281154225938596,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,0.976602024845582
Priority-Aware,3747.2334643115846,79116.98688778667,260,304.29610341456413,143751290598.0329,78843845988.82722,45.15259956218708,14.598307059213402,722.8285196627825,0,0,88,14,158,0,33.84615384615385,5.384615384615385,60.76923076923077,0.0,70883.01311221336,70883.01311221336,0.0,0.0016319225184046305,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,0.9488385224196342
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.01333499788485754,,,,,4,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2624.3317650948316,0.0,259,0.0,145966253614.7567,142154292336.35153,2.611536011923654,32.73609921005294,77.76358537846562,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027615382210709725,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,0.6665479805185078
All-On-Board,2454.6520370557223,149928.29939221338,153,979.9235254393031,145966253614.7567,0.0,100.0,1.1894509169151812,1280.093058700196,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,71.70060778667579,71.70060778667579,0.0,0.00034384586167736695,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,0.6234514172090625
Fixed-Threshold,3160.25763127706,97302.33349008001,260,374.23974419261543,145966253614.7567,53835526053.87235,63.11782708628088,9.936737857560608,71.94880900971727,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,52697.66650991997,52697.66650991997,0.0,0.001123460018649124,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,0.8026665568976984
Deadline-Energy,3736.392823105972,55724.94501317332,260,214.32671158912814,145966253614.7567,115042162606.88376,21.185781125471483,16.026909080403055,71.36271956499577,0,0,59,1,200,0,22.692307692307693,0.38461538461538464,76.92307692307692,0.0,94275.05498682667,94275.05498682667,0.0,0.009131154309635839,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,0.948997807285672
Priority-Aware,3721.6376738607496,81787.42338042668,260,314.5670130016411,145966253614.7567,97435093163.56842,33.24820583480533,16.058096002124003,74.03864247899895,0,0,85,9,166,0,32.69230769230769,3.4615384615384617,63.84615384615385,0.0,68212.57661957334,68212.57661957334,0.0,0.0014399985397736041,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,0.9452501809137079
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.012330767976191755,,,,,5,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2656.6870243738504,0.0,257,0.0,136511684238.74997,125544697380.47523,8.033734928575198,35.892371621477345,112.48918967135168,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002703837638434309,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,0.6716396615968278
All-On-Board,2566.6595851616535,149652.1489362133,150,997.6809929080888,136511684238.74997,0.0,100.0,1.2645403243952993,1209.4404617080772,0,110,150,0,0,110,57.69230769230769,0.0,0.0,42.30769230769231,347.8510637866695,347.8510637866695,0.0,0.00038115260674833105,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,0.648879736075996
Fixed-Threshold,3188.616449032397,99648.48075525332,258,386.2344215319896,136511684238.74997,44829547598.12704,67.16065159688227,3.3926807072806695,75.48668826362353,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,50351.51924474671,50351.51924474671,0.0,0.0009823089035657735,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,0.8061172630204523
Deadline-Energy,3774.4549894033107,59623.26823472,260,229.32026244123077,136511684238.74997,94917012113.92496,30.46967910239732,14.60893868356937,73.92129724806482,0,0,66,1,193,0,25.384615384615383,0.38461538461538464,74.23076923076923,0.0,90376.73176528004,90376.73176528004,0.0,0.009077307857716313,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,0.954223681049816
Priority-Aware,3607.574591128856,72969.55644367999,260,280.65214016799996,136511684238.74997,79932607445.38664,41.446325352202265,21.359685439153196,77.95723821033201,0,0,77,17,166,0,29.615384615384617,6.538461538461538,63.84615384615385,0.0,77030.44355632007,77030.44355632007,0.0,0.0012969228779323972,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,0.9120344833024391
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.012772693186819267,,,,,6,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2565.0205224621127,0.0,254,0.0,139247165035.33093,133818130750.98091,3.8988472641238503,34.17696786011753,78.97394509599184,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002657697992757536,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,0.6246863561089259
All-On-Board,2701.892088043181,149982.54397749322,157,955.3028278821224,139247165035.33093,0.0,100.0,1.2567783273065893,1238.8769180690326,0,103,157,0,0,103,60.38461538461539,0.0,0.0,39.61538461538461,17.456022506699696,17.456022506699696,0.0,0.00039500043315526383,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,0.6580201243220901
Fixed-Threshold,3210.4606177632318,103787.05425642672,258,402.27540409467724,139247165035.33093,46749516509.30801,66.42695275164392,8.835301087292965,72.80963503318573,0,0,105,100,55,0,40.38461538461539,38.46153846153846,21.153846153846153,0.0,46212.94574357334,46212.94574357334,0.0,0.0011846151140231926,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,0.7818771534882906
Deadline-Energy,3883.0840761585364,71262.57109365333,260,274.08681189866667,139247165035.33093,99881808965.40207,28.270131072284855,11.838968943251544,68.4461327724551,0,0,71,0,189,0,27.307692307692307,0.0,72.6923076923077,0.0,78737.42890634667,78737.42890634667,0.0,0.01037538470252632,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,0.9456882004482678
Priority-Aware,3909.780591382479,101200.58414975999,260,389.2330159606154,139247165035.33093,77464709916.8403,44.36891415549802,9.247300119530852,72.90775365767003,0,0,101,16,143,0,38.84615384615385,6.153846153846154,55.0,0.0,48799.41585024003,48799.41585024003,0.0,0.0015561561807631874,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,0.9521898828597767
Heuristic-TVD,4106.0933977159775,149688.3898704532,258,580.1875576374155,139247165035.33093,47359515028.27628,65.98888385536623,1.0218073941260437,59.41933453479224,0,0,169,1,90,0,65.0,0.38461538461538464,34.61538461538461,0.0,311.6101295466981,311.6101295466981,0.0,0.013780770733809242,,,,,7,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2533.5936614346742,0.0,256,0.0,147675122448.8456,136992547483.91032,7.233835183468839,31.06743035179552,79.44232709372092,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027153896203694434,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,0.6601360598268278
All-On-Board,2392.2520581169592,149649.83337631993,150,997.6655558421329,147675122448.8456,0.0,100.0,1.279891391770161,1254.5592709639975,0,110,150,0,0,110,57.69230769230769,0.0,0.0,42.30769230769231,350.1666236799206,350.1666236799206,0.0,0.0005134622020145449,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,0.6233090458805867
Fixed-Threshold,3052.4337548465774,100434.51246607995,258,389.28105607007734,147675122448.8456,50189131471.694786,66.01382098797298,7.909545745180791,77.9508158178969,0,0,98,103,59,0,37.69230769230769,39.61538461538461,22.692307692307693,0.0,49565.487533920204,49565.487533920204,0.0,0.001013076353746538,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,0.7953215318141431
Deadline-Energy,3807.586330320566,73051.95887727995,260,280.96907260492287,147675122448.8456,107986139264.03853,26.87587626585871,10.647973555536677,74.23923498141562,0,0,72,1,187,0,27.692307692307693,0.38461538461538464,71.92307692307692,0.0,76948.04112272005,76948.04112272005,0.0,0.009186923629246078,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,0.9920789887534683
Priority-Aware,3757.5334994027057,87253.41095210667,259,336.88575657184043,147675122448.8456,91277240214.14523,38.19050988377308,11.816140087959745,78.44504524348606,0,0,85,8,167,0,32.69230769230769,3.076923076923077,64.23076923076923,0.0,62746.589047893365,62746.589047893365,0.0,0.001281925114408995,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,0.9790375610422131
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.012637691599173615,,,,,8,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2555.748586379738,0.0,256,0.0,145047080871.27374,138274748222.04004,4.669058217892719,37.4960716972247,80.08159020947357,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002653841735222019,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,0.6355344334468682
All-On-Board,2638.3301762790907,149873.5611089066,158,948.5668424614342,145047080871.27374,0.0,100.0,1.1894509169151812,1147.0703465055208,0,102,158,0,0,102,60.76923076923077,0.0,0.0,39.23076923076923,126.43889109329524,126.43889109329524,0.0,0.0003734614717989014,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,0.6560698821328325
Fixed-Threshold,3417.104630458127,102460.60073781348,259,395.60077504947293,145047080871.27374,44879980875.95698,69.058335675306,1.2723023214840092,75.09492307096168,0,0,116,86,58,0,44.61538461538461,33.07692307692308,22.307692307692307,0.0,47539.39926218667,47539.39926218667,0.0,0.0010142305444997663,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,0.8497266385748485
Deadline-Energy,3987.9015633096137,64223.37783562667,260,247.0129916754872,145047080871.27374,102072848551.6437,29.62778158753072,10.752650312716167,66.8191582745461,0,0,72,0,188,0,27.692307692307693,0.0,72.3076923076923,0.0,85776.62216437332,85776.62216437332,0.0,0.009251923004810054,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,0.9916659151008066
Priority-Aware,3933.4652272263816,80627.39004437336,260,310.10534632451294,145047080871.27374,88415641780.66504,39.04348763893285,11.438537449130916,76.80100423138477,0,0,88,6,166,0,33.84615384615385,2.3076923076923075,63.84615384615385,0.0,69372.60995562666,69372.60995562666,0.0,0.0013619221415585624,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,0.9781293073937917
Heuristic-TVD,4021.416388909796,149539.87916986653,257,581.8672341239943,145047080871.27374,40555041023.97266,72.04008465364124,0.9832486245364028,70.43976702267629,0,0,172,1,87,0,66.15384615384616,0.38461538461538464,33.46153846153846,0.0,460.12083013330334,460.12083013330334,0.0,0.013099230216959348,,,,,9,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2693.0109923143864,0.0,254,0.0,141896346105.7374,127474006832.71404,10.163996233050444,33.78211295582344,736.822627556075,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002723077509122399,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,0.6900696403492431
All-On-Board,2495.4586920317124,149948.95533034668,152,986.5062850680703,141896346105.7374,0.0,100.0,1.2723023214839486,1149.2038027363044,0,108,152,0,0,108,58.46153846153846,0.0,0.0,41.53846153846154,51.044669653337905,51.044669653337905,0.0,0.0003349996404722333,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,0.639447921687385
Fixed-Threshold,3076.0805244910616,94471.08069536008,257,367.5917536784439,141896346105.7374,49934240241.08709,64.80935442560487,8.33515222776165,76.78419614961278,0,0,102,94,64,0,39.23076923076923,36.15384615384615,24.615384615384617,0.0,55528.919304639734,55528.919304639734,0.0,0.0010219222391382433,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,0.7882291558700959
Deadline-Energy,3798.542077836094,58049.70900277334,260,223.26811154912824,141896346105.7374,105779966974.30736,25.452649150329123,13.304315156757298,71.30874715586243,0,0,65,0,195,0,25.0,0.0,75.0,0.0,91950.2909972267,91950.2909972267,0.0,0.009198847356646393,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,0.973356058695883
Priority-Aware,3628.916847070086,71807.82541055996,259,277.2502911604632,141896346105.7374,89315751073.92041,37.05563707231426,18.956832683783006,110.0888980686492,0,0,78,12,170,0,30.0,4.615384615384615,65.38461538461539,0.0,78192.17458944001,78192.17458944001,0.0,0.0013253840734250844,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,0.9298905019926553
Heuristic-TVD,3902.5206078497495,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,0.9832486245364028,76.16750240500869,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.013321924220340757,,,,,0,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2637.2249112032755,0.0,257,0.0,138183152908.2682,131685291155.26335,4.702354531828057,38.474986107178395,111.79944777118375,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002707682702188882,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,0.6651889452957274
All-On-Board,2718.6959638506332,149948.73988490662,161,931.358632825507,138183152908.2682,0.0,100.0,1.1894509169151812,1209.5554866509997,0,99,161,0,0,99,61.92307692307692,0.0,0.0,38.07692307692308,51.260115093307604,51.260115093307604,0.0,0.0003276925641470231,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,0.6857384416061887
Fixed-Threshold,3072.362282139376,98632.12012848012,259,380.8189966350584,138183152908.2682,43894861169.01148,68.23428888024378,3.231839959768119,78.92148498079987,0,0,106,97,57,0,40.76923076923077,37.30769230769231,21.923076923076923,0.0,51367.879871519785,51367.879871519785,0.0,0.0010161528525014336,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,0.7749439258444568
Deadline-Energy,3890.2759634057948,68800.86416245335,260,264.61870831712827,138183152908.2682,98490393858.64972,28.72474553824097,8.368026399477639,72.01393117184526,0,0,71,0,189,0,27.307692307692307,0.0,72.6923076923077,0.0,81199.1358375466,81199.1358375466,0.0,0.009416154688761499,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,0.9812468227544954
Priority-Aware,3741.056429217519,81370.69273706671,260,312.96420283487197,138183152908.2682,83081342987.12921,39.87592464163695,11.67900233231888,79.06854794964416,0,0,87,10,163,0,33.46153846153846,3.8461538461538463,62.69230769230769,0.0,68629.3072629333,68629.3072629333,0.0,0.0013980764868812491,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,0.943609083120476
Heuristic-TVD,3964.625284069968,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.21292316993491,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.013140000541730283,,,,,1,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2627.816692920518,0.0,253,0.0,143551818802.25815,133655118349.42921,6.894165838791344,36.202739768289334,753.872859704625,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002707688299079354,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,0.6830780557302238
All-On-Board,2606.552789094082,149988.82686965325,159,943.3259551550518,143551818802.25815,0.0,100.0,1.1445659766542349,1232.274889842713,0,101,159,0,0,101,61.15384615384615,0.0,0.0,38.84615384615385,11.173130346692119,11.173130346692119,0.0,0.0003350009837259467,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,0.6775506891821206
Fixed-Threshold,3083.9088778346413,94538.50614015998,258,366.4283183727131,143551818802.25815,43453490187.54808,69.72975295603531,6.693569187977846,77.23102581689263,0,0,103,90,67,0,39.61538461538461,34.61538461538461,25.76923076923077,0.0,55461.493859840106,55461.493859840106,0.0,0.0010107689796803663,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,0.8016352457139135
Deadline-Energy,3766.3975991193483,67691.69294282667,260,260.35266516471796,143551818802.25815,102304819487.77344,28.73317778808656,12.891230686361062,71.22233066407195,0,0,67,0,193,0,25.76923076923077,0.0,74.23076923076923,0.0,82308.30705717334,82308.30705717334,0.0,0.009363076466028221,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,0.9790422429557356
Priority-Aware,3594.7141535536775,70468.98847098667,260,271.03457104225646,143551818802.25815,81765352376.60277,43.0412285550808,19.693837738537212,78.17122280592338,0,0,74,15,171,0,28.46153846153846,5.769230769230769,65.76923076923077,0.0,79531.01152901343,79531.01152901343,0.0,0.0013673090367004848,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,0.9344146269907391
Heuristic-TVD,3847.0225633457517,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7295757110879397,111.17554555052223,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.013271922720237993,,,,,2,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2586.1431499715,0.0,255,0.0,145714942829.99643,141823142641.82233,2.670831221966452,39.389051442779085,79.09652638623386,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002788459264243451,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,0.6457327056595378
All-On-Board,2622.849838318015,149676.17291999998,158,947.3175501265822,145714942829.99643,0.0,100.0,1.1894509169151812,1204.4435298936867,0,102,158,0,0,102,60.76923076923077,0.0,0.0,39.23076923076923,323.82708000001776,323.82708000001776,0.0,0.00032923036577323306,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,0.654897979121704
Fixed-Threshold,3274.3164033933663,110267.08696949345,257,429.0548131108695,145714942829.99643,53173078967.439766,63.50883585805194,2.920799907950398,77.58359470790614,0,0,109,78,73,0,41.92307692307692,30.0,28.076923076923077,0.0,39732.913030506636,39732.913030506636,0.0,0.0009650000720284879,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,0.817562318764878
Deadline-Energy,3872.902247560979,69812.41436266666,260,268.5092860102564,145714942829.99643,109436822277.89568,24.896637124187006,14.423263639599302,76.86568932564265,0,0,72,0,188,0,27.692307692307693,0.0,72.3076923076923,0.0,80187.58563733328,80187.58563733328,0.0,0.009438075469985891,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,0.9670228993704453
Priority-Aware,3793.2999748436305,77461.86944597335,260,297.9302670998975,145714942829.99643,96411603040.62616,33.83547276060204,14.979850772868424,77.72531456637805,0,0,81,12,167,0,31.153846153846153,4.615384615384615,64.23076923076923,0.0,72538.1305540266,72538.1305540266,0.0,0.0013084610915169693,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,0.9471470502941912
Heuristic-TVD,4004.974701304726,149703.2222028799,256,584.7782117299996,145714942829.99643,48826807275.540276,66.49155788194912,0.9832486245364028,67.76248598655333,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,296.777797120028,296.777797120028,0.0,0.013526924102244755,,,,,3,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2534.382061908525,0.0,259,0.0,143751290598.0329,136549823818.19585,5.009671043562514,34.9727014992558,726.8345074391104,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027692238710677397,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,0.6381069436636224
All-On-Board,2530.153665705577,149651.71670047997,153,978.1157954279737,143751290598.0329,0.0,100.0,1.2723023214839486,1154.2811964640387,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,348.28329952004196,348.28329952004196,0.0,0.0003392297702913101,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,0.637042317687052
Fixed-Threshold,3260.2659321920964,109474.61568725345,260,421.05621418174405,143751290598.0329,48784444087.374435,66.06330010365696,5.832852589096122,78.06433491944807,0,0,110,78,72,0,42.30769230769231,30.0,27.692307692307693,0.0,40525.384312746755,40525.384312746755,0.0,0.0010023069290372615,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,0.8208700498594432
Deadline-Energy,3882.2542300800123,71527.00058661333,260,275.1038484100513,143751290598.0329,97515444161.34258,32.163778317634815,9.335114187038197,72.6573494386614,0,0,78,1,181,0,30.0,0.38461538461538464,69.61538461538461,0.0,78472.99941338666,78472.99941338666,0.0,0.009302308451599227,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,0.9774743194859863
Priority-Aware,3756.4492016335857,79116.98688778667,260,304.29610341456413,143751290598.0329,78843845988.82722,45.15259956218708,12.89557144157934,722.6178138298064,0,0,88,14,158,0,33.84615384615385,5.384615384615385,60.76923076923077,0.0,70883.01311221336,70883.01311221336,0.0,0.0013088475008351873,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,0.9457991181002049
Heuristic-TVD,3971.719924183308,149534.4964957866,259,577.3532683235003,143751290598.0329,39715778899.628006,72.37188011710869,1.0218073941260628,722.6178138298064,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,465.503504213375,465.503504213375,0.0,0.01305692298606468,,,,,4,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2750.776068364862,0.0,259,0.0,145966253614.7567,142154292336.35153,2.611536011923654,30.428118058206262,76.54995290697637,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002923076793264884,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,0.693861050013056
All-On-Board,2454.6520370557223,149928.29939221338,153,979.9235254393031,145966253614.7567,0.0,100.0,1.1894509169151812,1280.093058700196,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,71.70060778667579,71.70060778667579,0.0,0.0003542314516380429,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,0.6191661543938733
Fixed-Threshold,3174.6316537816388,97302.33349008001,260,374.23974419261543,145966253614.7567,53835526053.87235,63.11782708628088,8.375988627359177,71.64882314296773,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,52697.66650991997,52697.66650991997,0.0,0.0009850007840074026,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,0.800775198690379
Deadline-Energy,3784.5613278272153,54797.09101621332,260,210.75804237005124,145966253614.7567,116886199763.12535,19.922449971471668,14.858512689470054,70.86727830806636,0,0,58,0,202,0,22.307692307692307,0.0,77.6923076923077,0.0,95202.90898378666,95202.90898378666,0.0,0.009226538084196644,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,0.9546250336276703
Priority-Aware,3733.9997637377332,81787.42338042668,260,314.5670130016411,145966253614.7567,97435093163.56842,33.24820583480533,14.909924708547354,73.77466064551932,0,0,85,9,166,0,32.69230769230769,3.4615384615384617,63.84615384615385,0.0,68212.57661957334,68212.57661957334,0.0,0.0013661542862582093,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,0.9418712873838749
Heuristic-TVD,3964.4480235821025,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.13233031721464,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.013840769847425131,,,,,5,24,rate,100.0,100 Mbps,100.0,10.0,1.0
All-Downlink,2731.862503560711,0.0,257,0.0,136511684238.74997,125544697380.47523,8.033734928575198,34.106239228977635,112.3438824122226,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002715384023478971,,,,,6,24,rate,100.0,100 Mbps,100.0,10.0,0.685449278367609
All-On-Board,2566.6595851616535,149652.1489362133,150,997.6809929080888,136511684238.74997,0.0,100.0,1.2645403243952993,1209.4404617080772,0,110,150,0,0,110,57.69230769230769,0.0,0.0,42.30769230769231,347.8510637866695,347.8510637866695,0.0,0.0003484611694987577,,,,,6,24,rate,100.0,100 Mbps,100.0,10.0,0.6439983557632458
Fixed-Threshold,3195.621674418822,99648.48075525332,258,386.2344215319896,136511684238.74997,44829547598.12704,67.16065159688227,2.4751681938908403,75.07021042321918,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,50351.51924474671,50351.51924474671,0.0,0.0009984615294692607,,,,,6,24,rate,100.0,100 Mbps,100.0,10.0,0.8018106942832063
